track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
7IEs6OSuT11C1J6bqb2I8O,29,0.889,1.24E-06,0.267,-5.417,0.0965,0.66,2011
2XGLdVl7lGeq8ksM6Al7jT,29,0.687,0.544,0.0845,-10.626,0.0316,0.962,1977
2eoojA1nUId8Z8yiQ7Zo6m,29,0.677,0,0.495,-6.085,0.0768,0.64,2016
13zYB4kngWGKkxEFzrMDDY,29,0.373,0,0.426,-2.903,0.0653,0.719,2016
10pYSaT5jAtG1U6sC1lC4S,29,0.486,0,0.0428,-2.714,0.0255,0.274,2015
5jjxfDjxb29eI1UbZTnLCv,29,0.435,0,0.225,-3.89,0.0412,0.404,2017
6vysuRr9w2PEmRoJFOKmQE,29,0.572,0.0199,0.0961,-3.639,0.197,0.214,2017
0eIi4cX6qhWxUmnMH7MfzW,29,0.671,0.709,0.112,-2.299,0.129,0.324,2016
1f5l7AmhORHxNLjGti8wwF,29,0.607,3.97E-06,0.111,-6.846,0.0244,0.245,2015
4EThBTDTkdhN9Rijqk8J80,29,0.712,0,0.106,-8.556,0.0362,0.374,2018
1FS7pg5dCoddJlk5iZpjZJ,29,0.679,0,0.0878,-5.829,0.0645,0.576,2018
3fCyVlTqLgRPiHfZGXL57G,29,0.568,0,0.367,-3.298,0.0562,0.531,2019
0E0DE2QX5Q3kg39jdkVeDN,29,0.532,5.81E-05,0.451,-9.293,0.165,0.156,2016
5yYTzjFtWXaOutVNChfZNm,29,0.486,0,0.13,-6.336,0.0381,0.535,2016
7CsbLCDQXzELFgHVVQH3ta,29,0.77,0.00672,0.0547,-5.73,0.0377,0.76,2018
0o1yHJ8lKG3SjvJjzA33qM,29,0.437,0.0315,0.119,-6.202,0.071,0.611,2006
5lVCf8UUwddYBAqCNxcSIK,29,0.596,0.763,0.146,-9.915,0.0376,0.592,2015
6iTXlr0SekPbXfaJIiLJ4Y,29,0.514,0.00101,0.193,-6.558,0.0252,0.346,2018
6266iNfwVk56ZPYQ6bJvN8,29,0.411,0,0.267,-5.372,0.045,0.251,2017
7dGJf6kylsVl4T5JocCzV7,29,0.703,0,0.83,-7.075,0.0432,0.238,2014
0PyWmBr4dpaK6AgB3cKOlC,29,0.652,0,0.0591,-5.152,0.126,0.76,2018
3u77kV5cLKsUZaIDiNEeM5,29,0.483,0,0.885,-5.795,0.0307,0.133,2016
33EtkjdM88wGLAmjZvhpCQ,30,0.524,0,0.357,-4.62,0.0557,0.5,2018
2wKZpvZGtuOuh8NEO940Ho,30,0.475,0.0216,0.239,-1.831,0.127,0.106,2018
4BVpazLjBjjLSszUABDORS,30,0.62,0.000861,0.322,-8.346,0.0872,0.214,2009
57uLRQNVHTbCsL1CGb3GI6,30,0.551,0,0.0794,-1.461,0.0376,0.75,2015
21DJnuowF67gBqyu7iAH9H,30,0.662,0.134,0.178,-5.11,0.0588,0.12,2015
5w3GMeRI9tUpEv6GyxbFBQ,30,0.725,0.326,0.129,-3.685,0.147,0.0707,2015
25GcNk1AqlRmtcdWONCc3z,30,0.78,0.00122,0.346,-3.5,0.205,0.348,2018
3GJnj7Mj9Y4IdaO4cXURnQ,30,0.507,0,0.536,-5.549,0.182,0.598,2019
6h7sx7cT2IGYyWuLSP2ysw,30,0.582,0,0.0606,-4.946,0.0579,0.877,2014
60ppD7FL3xQdwFpWnKMunJ,30,0.546,0,0.178,-4.174,0.032,0.596,2011
3Kqal9UQe2cgDKpox4uAiG,30,0.616,0.862,0.129,-12.651,0.0453,0.0383,2016
5LsYPUNCHB2ZprVJoMJJEd,30,0.677,0.00728,0.062,-5.242,0.0283,0.642,2017
23ZPovMSlcsbHq2aQWQMM2,30,0.705,3.66E-05,0.11,-3.552,0.0381,0.901,2012
0D6xHo3X5t9G0rDqXncF4G,30,0.577,1.50E-06,0.801,-4.234,0.266,0.47,2015
6rQP2Dmluo21vTpJUiGMX8,30,0.629,0.000195,0.182,-6.259,0.0402,0.6,2015
1mhrdUSnNCDmQdg7W2fGJi,30,0.382,2.84E-06,0.136,-4.246,0.0455,0.487,2016
7sLobTgLCqIeU5Jd9Eq9Ts,30,0.399,0,0.274,-6.468,0.245,0.355,2008
05A2aOYSxeR8kMAmGNe3EJ,30,0.593,8.29E-05,0.197,-7.222,0.0514,0.354,2017
2QCtvmFPgEFrBjppXaN5Qa,30,0.484,0,0.106,-5.052,0.0967,0.663,2015
5zfg3qZOcjS4IFhazNk9PW,30,0.694,0.024,0.0596,-6.01,0.0725,0.456,2007
2df2tLNTmQABmNm72VLdYo,30,0.583,0,0.0641,-6.567,0.0376,0.844,2015
0fS17E7RDq75bz0PbIkx0q,30,0.539,0,0.384,-4.225,0.0498,0.41,2016
1VPwhnRorcRpQGOKqd6e2Y,30,0.506,0,0.463,-3.938,0.0454,0.594,2016
1HRFBc4K0BUvmZjDdrt9nO,30,0.278,0,0.0779,-6.042,0.0376,0.517,2017
6MheD6qKezwyZVtuHSeGbJ,30,0.629,0.729,0.085,-9.195,0.033,0.189,2014
4lkeB9a3NmLM38zXaQhuHz,30,0.552,9.80E-06,0.4,-8.885,0.0357,0.874,2002
7bkwRMMPnPMScvKnr5oUjY,30,0.586,7.55E-05,0.0542,-4.038,0.0274,0.392,2008
5TlA2niFexoArp6X5CFUtb,30,0.532,5.51E-05,0.181,-5.125,0.0478,0.447,2017
2tvqozr6LOAtyby9oaZXZf,30,0.668,0.451,0.666,-6.493,0.361,0.359,2016
36SLh3m9o2B96AswPr9UH0,30,0.533,0,0.112,-4.513,0.0827,0.687,2017
7zjsfyCJlMqX12rfkICP3f,30,0.573,0,0.125,-4.507,0.0378,0.534,2018
2LmfGALwa3hSmP9KuAsUvB,30,0.833,0,0.0894,-11.779,0.169,0.396,2018
5C9h5A5oiik6bhSUozMmWb,30,0.457,1.86E-05,0.251,-5.786,0.0316,0.468,2013
3tpKgVIPjya0vWlA7kPnJm,30,0.549,6.47E-06,0.209,-3.201,0.0364,0.873,2019
6r0XUW4RaaTrBGvMpSKOI7,30,0.696,0.818,0.0883,-10.101,0.0345,0.747,2000
0cAfwdaPuiKyTUp91b9kfn,30,0.669,4.91E-05,0.165,-4.543,0.0343,0.693,2017
6nCbs3I4XACU0Rktl5NwC5,30,0.674,0.9,0.106,-11.418,0.0806,0.0774,2013
